"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water"
"GMB","GM",4913,47639,47639,"dumbuto",16885,-15.8326992,13.3491994,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5892,NA,NA,NA,NA,0,87,87,88,64,NA,NA,NA,NA,NA,76.1179344787781,18.8581986895685,0.740112961078559,57.2597331789549,23.1419553740833
"GMB","GM",4913,47639,47639,"dumbuto lower basic",16886,-15.8326992,13.3491994,1,NA,NA,2015,NA,NA,50,0,50,4,50,0,1,5893,0,0.08,0,0.0754716981132075,0,88,88,87,64,NA,NA,NA,NA,NA,76.1179344787781,18.8581986895685,0.740112961078559,57.2597331789549,23.1419553740833
"GMB","GM",4916,47664,47664,"edma lbs",16948,-16.76182833,13.38840333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6134,0,0,0,0,645.689451193818,89,89,89,65,NA,NA,NA,NA,NA,83.1829534991274,22.483432924858,0.443521401602018,60.6995220018866,16.3735249167532
"GMB","GM",4914,47645,47645,"essau",16975,-16.5171626,13.4786086,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5944,NA,NA,NA,NA,1470.15487451402,90,90,90,66,NA,NA,NA,NA,NA,126.692466475936,31.3063822435266,0.280391437522239,95.3860796036116,21.6921590593738
"GMB","GM",4914,47645,47645,"essay lower basic school",16976,-16.52984333,13.48219667,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5939,0,0.02,0,0.0188679245283018,1394.84361990536,91,91,91,67,NA,NA,NA,NA,NA,120.647875977077,31.7428254530108,0.272265732207049,88.9050419254245,21.8034794245458
"GMB","GM",4912,47633,47633,"fajara f section",16834,-16.6910322,13.4696557,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5854,NA,NA,NA,NA,1151.12807569164,92,92,92,68,NA,NA,NA,NA,NA,99.8924567694915,25.17041997397,0.00116944852069108,74.7220397396306,0.106373660309257
"GMB","GM",4912,47633,47633,"fajikunda",16835,-16.6661,13.414939,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5846,NA,NA,NA,NA,297.37039757604,93,93,93,69,NA,NA,NA,NA,NA,95.1896237195437,49.3316156530967,0.0594404285798676,45.8580089844599,4.75093432322167
"GMB","GM",4914,47646,47646,"farafenni",17056,-15.6002024,13.5722578,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5960,NA,NA,NA,NA,0,94,94,254,70,17.7384103397357,17.4672776992612,4.09749484328157,0.271133392427683,1.58719868492648,91.2470311174369,13.0527681351528,0.0561256104825279,78.1942636744911,8.69684071468829
"GMB","GM",4916,47662,47662,"farato",16905,-16.661741,13.3159871,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6095,NA,NA,NA,NA,1282.24967849775,95,95,95,71,NA,NA,NA,NA,NA,98.6049053654581,3.77900175369703,0.0356667734796647,94.825903611761,1.35942778396223
"GMB","GM",4915,47648,47648,"fass bajong",16725,-14.13559333,13.23971833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5977,NA,NA,NA,NA,0,96,96,97,72,55.7858142852783,53.7538146972656,21.7939901351929,2.03199774026871,22.4201974868774,76.9886815194858,32.4529638263652,0.7142513813058,44.5357154202437,22.2970670889704
"GMB","GM",4915,47655,47655,"fass bajong lower basic",17084,-14.13559333,13.23971833,3,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,6040,0,0,0,0,0,97,97,96,72,55.7858142852783,53.7538146972656,21.7939901351929,2.03199774026871,22.4201974868774,76.9886815194858,32.4529638263652,0.7142513813058,44.5357154202437,22.2970670889704
"GMB","GM",4915,47651,47651,"fatoto",16868,-13.8897501,13.4026933,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6002,NA,NA,NA,NA,0,98,98,99,73,NA,NA,NA,NA,NA,88.6973842830873,17.5936584916815,0.151473307305566,71.1037241524012,11.1511439293247
"GMB","GM",4915,47651,47651,"fatoto",52565,-13.8897501,13.4026933,1,NA,NA,2005,NA,NA,31,0,31,0,31,0,2,5999,0,0,0,0,0,99,99,98,73,NA,NA,NA,NA,NA,82.9396993460897,31.7396366943842,0.00318258182725005,51.2000625335053,17.0571186759615
"GMB","GM",4915,47655,47655,"foday kunda",17085,-13.9267252,13.4973073,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6041,NA,NA,NA,NA,0,100,100,101,74,NA,NA,NA,NA,NA,90.2649153262334,11.3960802609896,0.102295305374826,78.8688339348861,9.63278864335207
"GMB","GM",4915,47655,47655,"foday kunda basic cycle school",17086,-13.9267252,13.4973073,1,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,6039,0,0.02,0,0.0188679245283018,0,101,101,100,74,NA,NA,NA,NA,NA,90.2649153262334,11.3960802609896,0.102295305374826,78.8688339348861,9.63278864335207
"GMB","GM",4913,47636,47636,"fonkoi kunda",16789,-15.5584287,13.4057893,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5870,NA,NA,NA,NA,0,102,102,103,75,NA,NA,NA,NA,NA,98.2493628395129,0.872874534335983,0.0435107198220308,97.3764856221162,1.70712682942842
"GMB","GM",4913,47636,47636,"fonkoi kunda lower basic",16790,-15.5584287,13.4057893,1,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,5869,0,0,0,0,0,103,103,102,75,NA,NA,NA,NA,NA,98.2493628395129,0.872874534335983,0.0435107198220308,97.3764856221162,1.70712682942842
"GMB","GM",4911,47631,47631,"fory lower basic school",17029,-14.49925,13.50314167,3,NA,NA,2015,NA,NA,51,2,51,0,51,0,1,5798,0.0392156862745098,0,0,0.0369959304476507,0,104,104,105,76,NA,NA,NA,NA,NA,81.9957427491612,16.1828895861113,1.07534949408159,65.8128530686441,16.9289080654642
"GMB","GM",4911,47631,47631,"fory village",17030,-14.49925,13.50314167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5804,NA,NA,NA,NA,0,105,105,104,76,NA,NA,NA,NA,NA,81.9957427491612,16.1828895861113,1.07534949408159,65.8128530686441,16.9289080654642
"GMB","GM",4911,47623,47623,"galle manda",52558,-14.782556,13.438355,3,NA,NA,2010,NA,NA,51,0,51,0,51,0,1,5731,0,0,0,0,513.650552714135,106,106,106,77,NA,NA,NA,NA,NA,84.2984105943252,31.0423457594646,0.00967227000732069,53.2560653614898,15.6919152195049
"GMB","GM",4912,47633,47633,"galleh manda",16836,-16.67444,13.4401962,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5823,NA,NA,NA,NA,577.446981537744,107,107,107,78,NA,NA,NA,NA,NA,100,2.07772045161687,2.79566351581478e-17,97.9222797180442,2.49941037540199e-15
"GMB","GM",4911,47623,47623,"galleh manda",16764,-14.778348,13.4401962,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5734,0,0,0,0,513.650552714135,108,108,108,79,NA,NA,NA,NA,NA,89.1521293314294,24.3079986793731,0.112544914881301,64.8441254948464,10.7353280337374
"GMB","GM",4915,47650,47650,"gambissara",16813,-14.3108301,13.2408899,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5992,NA,NA,NA,NA,0,109,109,110,80,55.3679191712712,49.6514313415089,10.9296724793558,5.71648979028575,5.56229464138864,45.2222770564464,28.1442398944733,0.316926433603667,17.0780378650565,54.4607960542894
"GMB","GM",4915,47650,47650,"gambissara lower basic",16814,-14.3108301,13.2408899,1,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,5988,0,0,0,0,0,110,110,109,80,55.3679191712712,49.6514313415089,10.9296724793558,5.71648979028575,5.56229464138864,45.2222770564464,28.1442398944733,0.316926433603667,17.0780378650565,54.4607960542894
"GMB","GM",4915,47648,47648,"gambrisara",52551,-14.311352,13.237221,3,NA,NA,2005,NA,NA,31,0,31,0,31,0,2,5980,0,0,0,0,423.574276644871,111,111,111,81,55.8136021676478,51.517907830127,14.6295076415373,4.29569294569268,10.2221370475468,47.1666384153636,37.5720309832351,0.127483443863924,9.59460854447481,52.7058780054712
"GMB","GM",4916,47664,47664,"ghana town",16933,-16.7680653,13.3851857,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6135,NA,NA,NA,NA,0,112,112,42,31,NA,NA,NA,NA,NA,82.0532960023294,23.0403343228518,0.463826039888919,59.0129646086774,17.4828766383004
"GMB","GM",4912,47633,47633,"god's time lbs",16837,-16.67444,13.4540922,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5826,0,0,0,0,0,113,113,249,82,NA,NA,NA,NA,NA,100,12.778896113838,1.71945622473143e-16,87.2211049296521,1.53724749199324e-14
"GMB","GM",4912,47633,47633,"gola fortunate",16838,-16.67189667,13.46096833,3,NA,NA,2015,NA,NA,50,1,50,0,50,0,1,5821,0.02,0,0,0.0188679245283018,262.788927603944,114,114,114,83,NA,NA,NA,NA,NA,100,18.0879624617742,2.43159404325019e-16,81.912038882951,2.1743343211331e-14
"GMB","GM",4912,47633,47633,"govi resource centre for the blind",16839,-16.67557167,13.45669833,3,NA,NA,2015,NA,NA,50,0,50,1,50,0,1,5827,0,0.02,0,0.0188679245283018,92.7366418062537,115,115,115,84,NA,NA,NA,NA,NA,100,14.7808193880141,1.98963190427926e-16,85.2191818671013,1.77864249345029e-14
"GMB","GM",4916,47664,47664,"grace baptist lbs",16949,-16.76776167,13.38631833,3,NA,NA,2015,NA,NA,50,0,50,5,50,0,1,6129,0,0.1,0,0.0943396226415094,133.939594661516,116,116,116,85,NA,NA,NA,NA,NA,82.1110704781222,23.010353981277,0.470644133643666,59.1007192143942,17.418284233109
"GMB","GM",4916,47664,47664,"immaculate heart lbs",16950,-16.76958667,13.38389,3,NA,NA,2015,NA,NA,50,0,50,2,50,1,1,6153,0,0.04,0.02,0.0558490566037735,225.087352390069,117,117,117,86,NA,NA,NA,NA,NA,81.7594649028738,23.1768293470267,0.464086912505382,58.5826389094821,17.7764465321932
"GMB","GM",4916,47664,47664,"jabang",16934,-16.70639833,13.35980833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6142,NA,NA,NA,NA,0,118,118,119,87,NA,NA,NA,NA,NA,96.3288427846043,16.4053074946858,0.0360915170882198,79.9235366927036,3.6350656803844
"GMB","GM",4916,47664,47664,"jabang lbs",16951,-16.70639833,13.35980833,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6136,0,0,0,0,0,119,119,118,87,NA,NA,NA,NA,NA,96.3288427846043,16.4053074946858,0.0360915170882198,79.9235366927036,3.6350656803844
"GMB","GM",4911,47623,47623,"jahanka",16765,-15.207362,13.730301,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5735,NA,NA,NA,NA,8727.78324379458,120,120,120,88,1.49936782157313,1.26960127974667,0.57131262978752,0.229766588830895,0.656117945362959,81.1656119689733,16.9032641080842,0.693699046468244,64.262349327546,18.1406915491268
"GMB","GM",4911,47623,47623,"jahanka lower basic school",16766,-14.73116,13.37859333,3,NA,NA,2015,NA,NA,48,2,48,2,48,0,1,5743,0.0416666666666666,0.0416666666666666,0,0.0769785115303983,8791.64386409244,121,121,121,89,51.162955676266,44.1869889361617,24.1252310897566,6.97596627907429,16.0834546920759,50.7396730701521,15.2880063534528,0.469575786583655,35.4516699484212,48.7907476767998
"GMB","GM",4914,47646,47646,"jajari",17057,-15.74612,13.5762536,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5956,NA,NA,NA,NA,221.385168596275,122,122,122,90,24.2920449141186,24.2918545143014,5.74844259721743,0.000188596866590821,2.97253796388904,67.2295569975156,19.2205343599004,0.397109819655194,48.0090209142572,32.3733344074878
"GMB","GM",4914,47646,47646,"jajari lower basic school",17058,-15.74570333,13.57436333,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5968,0,0,0,0,221.385168596275,123,123,123,91,20.8519108460962,20.8517499242155,5.02988286967876,0.000159358879075981,2.59458344843743,69.5437324534944,19.8116479588833,0.402211526327692,49.732082563878,30.0540573831979
"GMB","GM",4916,47657,47657,"jakoi sibrik",52556,-16.292433,13.269622,3,NA,NA,2010,NA,NA,50,7,50,0,50,0,1,6069,0.14,0,0,0.132075471698113,3620.97620912467,124,124,124,92,NA,NA,NA,NA,NA,80.0334697594741,24.5197136562168,0.0370448499513957,55.5137543450771,19.9294875263311
"GMB","GM",4911,47628,47628,"jamagan lower basic school",17000,-15.18384833,13.58508,3,NA,NA,2015,NA,NA,45,0,45,0,45,0,1,5765,0,0,0,0,0,125,125,126,93,29.0336780548096,26.0247764587402,16.204080581665,3.00890350341797,4.76223850250244,81.0182770272727,24.517456714282,0.305494486201075,56.5008218385464,18.6762292339615
"GMB","GM",4911,47628,47628,"jamagen village",17001,-15.18384833,13.58508,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5768,NA,NA,NA,NA,0,126,126,125,93,29.0336780548096,26.0247764587402,16.204080581665,3.00890350341797,4.76223850250244,81.0182770272727,24.517456714282,0.305494486201075,56.5008218385464,18.6762292339615
"GMB","GM",4911,47631,47631,"jamali lower basic school",17032,-14.7695962,13.5336211,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5796,0,0,0,0,5431.90160572944,127,127,127,94,NA,NA,NA,NA,NA,99.6581602633547,11.2408915498551,0.0192687896606439,88.4172676180603,0.322571741865448
"GMB","GM",4916,47657,47657,"janack lower basic school",16729,-16.2312539,13.1715653,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6068,0,0,0,0,3989.79298779286,128,128,128,95,22.2950990807216,18.2051694107437,12.2060064270463,4.08992938799536,3.73782626374682,60.404994593718,20.2338164151384,0.578303936888784,40.171176297027,39.0167002511435
"GMB","GM",4916,47657,47657,"janak",16734,-16.2410426,13.206978,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6067,NA,NA,NA,NA,1096.66779772276,129,129,129,96,NA,NA,NA,NA,NA,79.3158164148246,9.75639973306934,0.627690084415832,69.5594162202764,20.0564930719461
"GMB","GM",4913,47634,47634,"jappineh",16781,-15.41695333,13.42582833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5862,NA,NA,NA,NA,0,130,130,131,97,NA,NA,NA,NA,NA,87.6957780107962,11.0597853285089,0.252569371619515,76.6359901340302,12.0516551780009
"GMB","GM",4913,47634,47634,"jappineh basic cycle",16782,-15.41695333,13.42582833,3,NA,NA,2015,NA,NA,50,0,50,5,50,0,1,5860,0,0.1,0,0.0943396226415094,0,131,131,130,97,NA,NA,NA,NA,NA,87.6957780107962,11.0597853285089,0.252569371619515,76.6359901340302,12.0516551780009
"GMB","GM",4915,47654,47654,"jar kunda",17094,-14.19176667,13.47772667,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6026,NA,NA,NA,NA,0,132,132,133,98,NA,NA,NA,NA,NA,85.2972214052939,22.4741040714916,0.441690298713835,62.8231171886109,14.2610872287832
"GMB","GM",4915,47654,47654,"jar kunda lower basic",17095,-14.19176667,13.47772667,3,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,6024,0,0,0,0,0,133,133,132,98,NA,NA,NA,NA,NA,85.2972214052939,22.4741040714916,0.441690298713835,62.8231171886109,14.2610872287832
"GMB","GM",4911,47627,47627,"jareng lower basic school",16990,-15.19298667,13.62116833,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5758,0,0,0,0,164.315613114268,134,134,134,99,NA,NA,NA,NA,NA,84.958146690843,29.0721752653782,0.0738849636145719,55.8859748688877,14.9679658156912
"GMB","GM",4911,47627,47627,"jarreng",16991,-15.1916922,13.6218577,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5757,NA,NA,NA,NA,0,135,135,136,100,NA,NA,NA,NA,NA,84.7205737069661,28.9474367721491,0.0759248762409375,55.7731402798344,15.203498857826
"GMB","GM",4911,47627,47627,"jarreng badala",16992,-15.1916922,13.6218577,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5755,NA,NA,NA,NA,0,136,136,135,100,NA,NA,NA,NA,NA,84.7205737069661,28.9474367721491,0.0759248762409375,55.7731402798344,15.203498857826
"GMB","GM",4911,47627,47627,"jarreng badala lower basic school",16993,-15.1916922,13.6218577,1,NA,NA,2015,NA,NA,53,2,53,2,53,0,1,5762,0.0377358490566037,0.0377358490566037,0,0.0698563243482875,0,137,137,135,100,NA,NA,NA,NA,NA,84.7205737069661,28.9474367721491,0.0759248762409375,55.7731402798344,15.203498857826
"GMB","GM",4911,47631,47631,"jarumeh koto",17033,-14.7827242,13.5793082,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5802,NA,NA,NA,NA,0,138,138,139,101,NA,NA,NA,NA,NA,87.0229471913908,27.700391758049,0.527898272494628,59.3225530382705,12.4491561569611
"GMB","GM",4911,47631,47631,"jarumeh koto basic cycle school",17034,-14.7827242,13.5793082,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5801,0,0,0,0,0,139,139,138,101,NA,NA,NA,NA,NA,87.0229471913908,27.700391758049,0.527898272494628,59.3225530382705,12.4491561569611
"GMB","GM",4913,47639,47639,"jataba lower basic",16887,-15.8268282,13.2739715,1,NA,NA,2015,NA,NA,50,0,50,9,50,0,1,5891,0,0.18,0,0.169811320754717,0,140,140,141,102,NA,NA,NA,NA,NA,75.443002768963,10.4472204171049,0.978724326758742,64.995783159458,23.5782736491655
"GMB","GM",4913,47639,47639,"jataba village",16888,-15.8268282,13.2739715,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5894,NA,NA,NA,NA,0,141,141,140,102,NA,NA,NA,NA,NA,75.443002768963,10.4472204171049,0.978724326758742,64.995783159458,23.5782736491655
"GMB","GM",4911,47628,47628,"jawula bah kunda",17002,-15.2553203,13.610159,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5767,NA,NA,NA,NA,0,142,142,143,103,NA,NA,NA,NA,NA,95.1928421129881,33.0781892159868,0.022991343078979,62.1146526097954,4.7841678739059
"GMB","GM",4911,47628,47628,"jawula bah kunda lower basic school",17003,-15.2553203,13.610159,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5771,0,0,0,0,0,143,143,142,103,NA,NA,NA,NA,NA,95.1928421129881,33.0781892159868,0.022991343078979,62.1146526097954,4.7841678739059
"GMB","GM",4916,47663,47663,"jiboro",16918,-16.5731392,13.1872459,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6126,NA,NA,NA,NA,0,144,144,145,104,0.546758602220439,0.502003118189162,0.02828362795956,0.0447554776274487,0.0304485091633181,80.8596543393376,17.0276689228461,0.321491877167761,63.8319923004204,18.8188494595408
"GMB","GM",4916,47663,47663,"jiboro basic cycle",16919,-16.5731392,13.1872459,1,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,6119,0,0,0,0,0,145,145,144,104,0.546758602220439,0.502003118189162,0.02828362795956,0.0447554776274487,0.0304485091633181,80.8596543393376,17.0276689228461,0.321491877167761,63.8319923004204,18.8188494595408
"GMB","GM",4911,47624,47624,"jimbala",16986,-15.383333,13.75,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5750,NA,NA,NA,NA,0,146,146,147,105,24.9545726776123,19.9091033935547,11.096209526062,5.04546928405762,13.94921875,71.2948818924101,12.8315144626192,0.197727326733093,58.4633692074942,28.507391535778
"GMB","GM",4911,47624,47624,"jimbala basic cycle",16987,-15.383333,13.75,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5749,0,0,0,0,0,147,147,146,105,24.9545726776123,19.9091033935547,11.096209526062,5.04546928405762,13.94921875,71.2948818924101,12.8315144626192,0.197727326733093,58.4633692074942,28.507391535778
"GMB","GM",4913,47639,47639,"jissay",52571,-16.088049,13.309254,3,NA,NA,2010,NA,NA,48,2,48,0,48,0,1,5905,0.0416666666666666,0,0,0.0393081761006289,3127.3786877019,148,148,148,106,NA,NA,NA,NA,NA,63.0568136151465,14.5125011558044,0.041462350384509,48.5443108244486,36.9017247370412
"GMB","GM",4911,47629,47629,"jockul ndowen",17007,-14.89157333,13.77997167,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5777,0,0,0,0,0,149,149,150,107,3.93755331542628,3.88530927058897,17.2978856336041,0.0522440902198476,0.70097295181849,64.8312167984491,18.5917343940386,0.230556255367819,46.239483762899,34.9382259087245
"GMB","GM",4911,47629,47629,"jockul. ndowen",17008,-14.89157333,13.77997167,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5778,NA,NA,NA,NA,0,150,150,149,107,3.93755331542628,3.88530927058897,17.2978856336041,0.0522440902198476,0.70097295181849,64.8312167984491,18.5917343940386,0.230556255367819,46.239483762899,34.9382259087245
"GMB","GM",4916,47661,47661,"jomo kunda",16752,-15.995655,13.26651667,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6085,NA,NA,NA,NA,0,151,151,152,108,NA,NA,NA,NA,NA,82.1589006272744,20.7795515017935,0.731676687971376,61.3793464223934,17.1094241511211
"GMB","GM",4916,47661,47661,"jomo kunda lower basic",16753,-15.995655,13.26651667,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6090,0,0,0,0,0,152,152,151,108,NA,NA,NA,NA,NA,82.1589006272744,20.7795515017935,0.731676687971376,61.3793464223934,17.1094241511211
"GMB","GM",4913,47639,47639,"jouli",52572,-16.095821,13.399342,3,NA,NA,2010,NA,NA,50,2,50,0,50,0,1,5906,0.04,0,0,0.0377358490566037,0,153,153,154,109,NA,NA,NA,NA,NA,68.1668942629481,14.192537186064,0.0160333553415655,53.9743585021451,31.8170717261115
"GMB","GM",4913,47639,47639,"jouli",16889,-16.095821,13.399342,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5896,NA,NA,NA,NA,0,154,154,153,109,NA,NA,NA,NA,NA,74.5518508375013,11.0333222609573,0.211987782215032,63.5185302407434,25.2361591248306
"GMB","GM",4913,47639,47639,"jouli lower basic school",16890,-16.096895,13.40004833,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,5904,0,0,0,0,144.316265896324,155,155,155,110,NA,NA,NA,NA,NA,74.8418689080089,10.9497653434576,0.212046484437172,63.8921051094056,24.9460823643825
"GMB","GM",4914,47647,47647,"jurunku",52593,-16.2558918,13.4183703,1,NA,NA,2010,NA,NA,50,0,50,0,50,0,1,5975,0,0,0,0,10177.9836398254,156,156,156,111,NA,NA,NA,NA,NA,78.2648240849152,26.8939361602207,0.02553010236538,51.3708850431295,21.7096482407588
"GMB","GM",4916,47663,47663,"kafuta",16920,-16.4612009,13.2002015,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6123,NA,NA,NA,NA,0,157,157,158,112,NA,NA,NA,NA,NA,79.1114805776302,42.0611287143132,0.259248788469732,37.0503537307378,20.6292721887075
"GMB","GM",4916,47663,47663,"kafuta lower basic school",16921,-16.4612009,13.2002015,1,NA,NA,2015,NA,NA,50,1,50,0,50,0,1,6121,0.02,0,0,0.0188679245283018,0,158,158,157,112,NA,NA,NA,NA,NA,79.1114805776302,42.0611287143132,0.259248788469732,37.0503537307378,20.6292721887075
"GMB","GM",4912,47633,47633,"kairaba avenue",16840,-16.6849975,13.458663,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5850,NA,NA,NA,NA,367.650744622812,159,159,159,113,NA,NA,NA,NA,NA,100,16.2470740550378,2.19442569952756e-16,83.7529277668539,1.96033749352321e-14
"GMB","GM",4916,47660,47660,"kampasa",16748,-15.81423,13.16949833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6082,NA,NA,NA,NA,0,160,160,161,114,48.7305792520009,41.6015708081106,30.3393799737824,7.12900861948593,14.129701046913,43.4378082564267,15.9563150563407,0.145975126763477,27.4814934540743,56.416217758529
"GMB","GM",4916,47660,47660,"kampasa lbs",16749,-15.81423,13.16949833,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6081,0,0,0,0,0,161,161,160,114,48.7305792520009,41.6015708081106,30.3393799737824,7.12900861948593,14.129701046913,43.4378082564267,15.9563150563407,0.145975126763477,27.4814934540743,56.416217758529
"GMB","GM",4916,47657,47657,"kandonku",16735,-16.3117979,13.2441831,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6061,NA,NA,NA,NA,0,162,162,163,115,NA,NA,NA,NA,NA,82.6274743678936,16.6207918823579,0.351028987698296,66.0066764555905,17.0214995637478
"GMB","GM",4916,47657,47657,"kandonku lower basic school",16730,-16.3117979,13.2441831,1,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6066,0,0,0,0,0,163,163,162,115,NA,NA,NA,NA,NA,82.6274743678936,16.6207918823579,0.351028987698296,66.0066764555905,17.0214995637478
"GMB","GM",4916,47661,47661,"kanfenda",16754,-16.0427102,13.2294462,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6091,NA,NA,NA,NA,0,164,164,165,116,NA,NA,NA,NA,NA,91.4486716713154,14.1689217113043,0.403444522653565,77.2797482784882,8.14788530546624
"GMB","GM",4916,47661,47661,"kanfenda ahmadiyya muslim basic cycle school",16755,-16.0427102,13.2294462,1,NA,NA,2015,NA,NA,49,0,49,0,49,0,1,6088,0,0,0,0,0,165,165,164,116,NA,NA,NA,NA,NA,91.4486716713154,14.1689217113043,0.403444522653565,77.2797482784882,8.14788530546624
"GMB","GM",4912,47633,47633,"kanifing",16841,-16.6733441,13.4540922,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5810,NA,NA,NA,NA,121.995029960293,166,166,166,117,NA,NA,NA,NA,NA,100,12.7831079000317,1.71934654416684e-16,87.2168931035002,1.53727537999167e-14
"GMB","GM",4912,47633,47633,"kanifing estate",16842,-16.6696578,13.4602404,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,5812,NA,NA,NA,NA,262.788927603944,167,167,167,118,NA,NA,NA,NA,NA,100,17.5387542930726,2.35587072532041e-16,82.4612468980679,2.10697512433996e-14
"GMB","GM",4916,47661,47661,"kanilai",16756,-16.0008363,13.1755135,1,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6083,NA,NA,NA,NA,342.632915493441,168,168,168,119,16.9420734689892,14.1371118754618,8.54861223603446,2.80496172509396,3.2725660810857,76.609912610807,22.0829143902885,0.517421629850059,54.5269991636871,22.87266351603
"GMB","GM",4916,47657,47657,"kanuma",16736,-16.271725,13.229515,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6070,NA,NA,NA,NA,0,169,169,170,120,NA,NA,NA,NA,NA,75.0681551580256,17.7669315860346,0.505809596234782,57.3012215008493,24.4260350878226
"GMB","GM",4916,47657,47657,"kanuma basic cycle school",16731,-16.271725,13.229515,3,NA,NA,2015,NA,NA,50,0,50,0,50,0,1,6063,0,0,0,0,0,170,170,169,120,NA,NA,NA,NA,NA,75.0681551580256,17.7669315860346,0.505809596234782,57.3012215008493,24.4260350878226
"GMB","GM",4916,47661,47661,"kappa",16757,-16.10054333,13.18383833,3,NA,NA,2015,NA,NA,0,0,0,0,0,0,1,6089,NA,NA,NA,NA,0,171,171,172,121,5.12971707884399,4.16025616690481,2.65689689147244,0.969460919198723,0.99704514287948,76.493002275222,22.8318194928458,0.580747866681762,53.6611764262315,22.9262533915419
