"Row.names","iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","hk_perc_highinfection","hk_perc_moderateinfection","asc_examined","asc_positive","asc_perc_highinfection","asc_perc_moderateinfection","tt_examined","tt_positive","tt_perc_highinfection","tt_perc_moderateinfection","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water"
"235","ETH","ET",1943,3193,18547,"zeghie junior",52186,37.3333333,11.7,2,NA,NA,1991,NA,NA,300,4,NA,NA,300,233,NA,NA,300,194,NA,NA,3,4962,0.0133333333333333,0.776666666666667,0.646666666666667,0.869944374563243,0,234,234,233,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","ETH","ET",1943,3171,18602,"zengaj",NA,37.499001,12.369,3,NA,NA,1995,5,16,112,30,NA,NA,112,45,NA,NA,112,30,NA,NA,3,30125,0.267857142857143,0.401785714285714,0.267857142857143,0.640884249167996,13025.9493028296,235,235,235,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","ETH","ET",1943,3171,18602,"azezo",52324,37.4307827,12.5586158,1,NA,NA,1995,NA,NA,117,1,NA,NA,117,51,NA,NA,117,0,NA,NA,3,5016,0.0085470085470085,0.435897435897436,0,0.415772476730387,1021.77718474168,23,23,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","ETH","ET",1948,3189,18839,"babile elementary and junior secondary school",52284,42.3298717,9.2219852,1,NA,NA,2001,NA,NA,415,28,NA,NA,415,16,NA,NA,415,15,NA,NA,2,5145,0.0674698795180722,0.0385542168674698,0.036144578313253,0.128140802926647,0,24,24,25,24,6.23229688537123,6.23100066244159,59.781228589741,0.00129612178955285,33.986473968319,94.2491344033806,0.391622018920989,3.2228900593095,93.8575131508162,2.52797366701289
"26","ETH","ET",1943,3177,18585,"babile town",52268,42.3298717,9.2219852,1,NA,NA,2012,NA,NA,644,2,NA,NA,0,0,NA,NA,644,1,NA,NA,1,5005,0.0031055900621118,NA,0.0015527950310559,NA,0,25,25,24,24,17.5039555786881,16.5335715992917,35.9994594129386,0.970384662600104,46.4965832189193,96.8745645707681,1.19445270594008,1.59887247328231,95.6801106611787,1.52656537374981
"27","ETH","ET",1948,3144,18746,"bati germama",52141,42.0441594,9.4201705,1,NA,NA,2009,NA,NA,102,0,NA,NA,102,0,NA,NA,102,0,NA,NA,1,5101,0,0,0,0,0,26,26,165,25,7.59687762155824,6.89213838278184,87.3742607243955,0.704739382404856,5.02886180443956,69.7165204140114,28.3705535980704,2.97094806088768,41.3459680348675,27.3125306651353
"28","ETH","ET",1948,3143,18783,"bereket",52193,41.634602,9.1368198,3,NA,NA,2009,NA,NA,97,35,NA,NA,97,6,NA,NA,97,2,NA,NA,1,5116,0.360824742268041,0.0618556701030927,0.0206185567010309,0.389363244836559,15265.0912230491,27,27,27,26,7.58484207436068,7.04935741625171,75.2379439142311,0.535484312275888,17.1772137400361,48.1182924294955,29.3671229012369,3.67764115306904,18.7511675040554,48.2040668576724
"29","ETH","ET",1948,3130,19040,"beshra chefa",52543,38.884399,7.92311,3,NA,NA,2009,NA,NA,109,0,NA,NA,109,0,NA,NA,109,9,NA,NA,1,5257,0,0,0.0825688073394495,0.0778951012636316,23942.6937220195,28,28,28,27,12.3281293680589,11.7198260746064,76.2833522364012,0.608303556104176,26.8563914917806,51.4779515131182,24.4238492113375,30.7107614120545,27.0541041126942,33.2791581644237
"3","ETH","ET",1948,3135,18845,"abdi boru",52290,38.267101,5.39575,3,NA,NA,2009,NA,NA,107,17,NA,NA,107,9,NA,NA,107,7,NA,NA,1,5147,0.158878504672897,0.0841121495327102,0.0654205607476635,0.26417478545497,26869.1854700369,2,2,2,3,41.4570061987483,40.321640180831,34.2190151736495,1.13536503807113,24.3239770735815,57.0970778192766,20.6411446252935,23.9147794536551,36.4559366584232,18.9881411662316
"30","ETH","ET",1948,3143,18955,"biftu oromia",52457,41.2514,9.1805601,3,NA,NA,2009,NA,NA,83,16,NA,NA,83,12,NA,NA,83,1,NA,NA,1,5207,0.192771084337349,0.144578313253012,0.0120481927710843,0.299809821647862,16150.328613773,29,29,29,28,15.3682199421805,14.9468911772769,74.774226110078,0.42132815640522,9.85755534039318,45.7665431046577,25.0686491573995,16.5558745832664,20.6978938672654,37.6775817400371
"31","ETH","ET",1948,3159,18953,"bilida",52443,36.802891,7.760364,1,NA,NA,2009,NA,NA,91,7,NA,NA,91,23,NA,NA,91,9,NA,NA,1,5202,0.0769230769230769,0.252747252747253,0.0989010989010989,0.357025867002103,8488.22218500951,30,30,30,29,8.46277175149627,8.12337705014961,28.1068236900131,0.339394797698246,63.4304012039436,43.0282534879093,34.2080515397736,26.8584295272634,8.82020178656686,30.1133169463777
"32","ETH","ET",1950,3148,19219,"birbir",52434,35.5012894,7.8611032,1,NA,NA,1995,NA,NA,159,58,NA,NA,0,0,NA,NA,0,0,NA,NA,3,5295,0.364779874213836,NA,NA,NA,14833.4168393694,31,31,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","ETH","ET",1941,0,18490,"bole",52200,38.8100855,8.9831138,1,NA,NA,1991,NA,NA,0,0,NA,NA,84,15,NA,NA,84,9,NA,NA,3,4941,NA,0.178571428571428,0.107142857142857,NA,9261.2819202364,32,32,32,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","ETH","ET",1948,3190,18825,"busa",52262,37.216667,7.966667,1,NA,NA,1999,NA,NA,0,0,NA,NA,254,218,NA,NA,254,225,NA,NA,3,5140,NA,0.858267716535433,0.885826771653543,NA,20680.9930846459,33,33,33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","ETH","ET",1948,3159,18953,"buture",52444,36.7281,7.7456498,3,NA,NA,2009,NA,NA,85,20,NA,NA,85,17,NA,NA,85,13,NA,NA,1,5201,0.235294117647059,0.2,0.152941176470588,0.454527649017432,6968.66949943762,34,34,34,33,13.9171442516353,13.2154505286637,56.0303384097152,0.701693006380181,30.0525175417362,66.0712932812574,23.8055929765693,12.5978707421299,42.2656993632771,21.3308387364988
"36","ETH","ET",1948,3135,19017,"chabi",52508,37.356899,5.10919,3,NA,NA,2009,NA,NA,110,3,NA,NA,110,5,NA,NA,110,0,NA,NA,1,5236,0.0272727272727272,0.0454545454545454,0,0.0674411351941369,0,35,35,36,34,12.6798314406001,12.2293645979409,69.1507934245342,0.450466338116146,18.1693778709382,48.2435458536735,23.1768615520796,26.326472668776,25.0666860731776,25.4299796944154
"37","ETH","ET",1948,3135,19017,"chabi / falotore",52507,37.356899,5.10919,3,NA,NA,2009,NA,NA,110,3,NA,NA,110,5,NA,NA,110,0,NA,NA,1,5237,0.0272727272727272,0.0454545454545454,0,0.0674411351941369,0,36,36,35,34,12.6798314406001,12.2293645979409,69.1507934245342,0.450466338116146,18.1693778709382,48.2435458536735,23.1768615520796,26.326472668776,25.0666860731776,25.4299796944154
"38","ETH","ET",1948,3143,18888,"chafe jeneta",52340,41.826,8.9029503,3,NA,NA,2009,NA,NA,96,35,NA,NA,96,1,NA,NA,96,0,NA,NA,1,5165,0.364583333333333,0.0104166666666666,0,0.350190808438155,33894.2618858534,37,37,37,35,12.1128395637874,11.6399716611457,64.5411235617599,0.472868177746974,23.3460381315863,37.613737494372,15.2982754286561,27.1729529341593,22.3154632567676,35.2133091652322
"39","ETH","ET",1948,3164,18811,"chamo",52226,34.6666839,8.6467107,1,NA,NA,2009,NA,NA,109,13,NA,NA,109,47,NA,NA,109,11,NA,NA,1,5127,0.119266055045871,0.431192660550459,0.100917431192661,0.518479683787077,20777.5614801743,38,38,38,36,64.0480892909674,63.50661285956,14.3688732862622,0.541476516300063,21.583036082706,43.8384305123769,23.9023138200918,32.833672303722,19.9361157990252,23.3278971436634
"4","ETH","ET",1948,3144,18747,"abine germama",52147,38.681099,7.99264,3,NA,NA,2009,NA,NA,107,1,NA,NA,107,1,NA,NA,107,4,NA,NA,1,5103,0.0093457943925233,0.0093457943925233,0.0373831775700934,0.0521622044256621,23942.6937220195,3,3,3,4,44.8357742832865,44.2556457491223,32.1919627273321,0.580126507914126,22.9722645558905,37.9347577766966,22.8829314043865,28.8758862262038,15.051827369126,33.1893536717595
"40","ETH","ET",1950,3148,19148,"chefe",52207,38.2058155,6.1620447,1,NA,NA,2012,NA,NA,100,1,NA,NA,100,53,NA,NA,100,5,NA,NA,1,5271,0.01,0.53,0.05,0.526382075471698,47420.4886727819,39,39,39,37,34.0891214975681,33.6736711588661,8.69936322397863,0.415451360778339,57.2115149039978,89.6961609198656,8.29966298720224,4.97261708317474,81.3964951258926,5.33122516694084
"41","ETH","ET",1948,3194,18853,"choli mikael",52307,35.8027,9.1884298,3,NA,NA,2009,NA,NA,103,45,NA,NA,103,19,NA,NA,103,3,NA,NA,1,5151,0.436893203883495,0.184466019417476,0.029126213592233,0.522776399587868,29980.6221768117,40,40,40,38,18.0754370181488,16.7935065749988,59.4187191373472,1.28192929880313,22.5058443227578,42.2259827221253,10.828085389622,35.2170927598995,31.3978968391778,22.5569263601416
"42","ETH","ET",1948,3155,18781,"chora",52192,36.530102,8.4810305,3,NA,NA,2009,NA,NA,94,52,NA,NA,94,24,NA,NA,94,12,NA,NA,1,5115,0.553191489361702,0.25531914893617,0.127659574468085,0.669572071044715,58807.0009444381,41,41,41,39,8.99127584767374,8.68656509918135,55.3503112985263,0.304710391725873,35.6584106682344,47.946080090375,23.1067789115111,28.2050992539906,24.8393021254407,23.8488209272307
"43","ETH","ET",1943,3171,18602,"chuahit",NA,37.264999,12.319,3,NA,NA,1995,5,16,119,39,NA,NA,119,58,NA,NA,119,0,NA,NA,3,30126,0.327731092436975,0.487394957983193,0,0.618293932445342,9739.93008910798,42,42,42,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","ETH","ET",1948,3132,18985,"dadecha farda",52479,41.155899,6.7541699,3,NA,NA,2009,NA,NA,65,0,NA,NA,65,1,NA,NA,65,0,NA,NA,1,5223,0,0.0153846153846153,0,0.0145137880986937,0,43,43,50,41,12.2974179568076,11.8158320308216,69.9513255378618,0.48158585510852,17.7512567420424,53.1984984793771,26.6729182633753,28.5218448042379,26.5255812818203,18.2796547169532
"45","ETH","ET",1948,3151,19027,"dande",52522,39.108398,5.9359298,3,NA,NA,2009,NA,NA,104,46,NA,NA,104,6,NA,NA,104,3,NA,NA,1,5245,0.442307692307692,0.0576923076923076,0.0288461538461538,0.461925862668647,0,44,44,45,42,9.53401192667641,9.16738127159685,63.2920251362052,0.366630887399883,27.1739631662558,31.0709169561593,16.5844903983871,49.3447431480691,14.4864249328092,19.5843382603124
"46","ETH","ET",1948,3151,19027,"danide",52523,39.108398,5.9359298,3,NA,NA,2009,NA,NA,106,48,NA,NA,106,5,NA,NA,106,3,NA,NA,1,5248,0.452830188679245,0.0471698113207547,0.0283018867924528,0.465467504452517,0,45,45,44,42,9.53401192667641,9.16738127159685,63.2920251362052,0.366630887399883,27.1739631662558,31.0709169561593,16.5844903983871,49.3447431480691,14.4864249328092,19.5843382603124
"47","ETH","ET",1948,3194,18949,"darge tobera",52439,35.084,9.6416101,3,NA,NA,2009,NA,NA,108,48,NA,NA,108,3,NA,NA,108,3,NA,NA,1,5198,0.444444444444444,0.0277777777777777,0.0277777777777777,0.447999974118073,24706.8973427299,46,46,46,43,19.3475212046815,18.9004361561525,47.5544996226729,0.447085425484714,33.0979800623694,29.1082795289282,13.9385951733809,33.1218715288069,15.169684089797,37.7698497133194
"48","ETH","ET",1943,3171,18602,"deb bahir",NA,37.882,13.235,3,NA,NA,1995,5,19,120,37,NA,NA,120,62,NA,NA,120,27,NA,NA,3,30113,0.308333333333333,0.516666666666667,0.225,0.698974711740042,11323.6395727845,47,47,47,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","ETH","ET",1943,3171,18602,"deguma",NA,37.712799,12.4622,3,NA,NA,1995,8,18,70,12,NA,NA,70,26,NA,NA,70,11,NA,NA,3,30135,0.171428571428571,0.371428571428571,0.157142857142857,0.529270036855713,24319.3782479007,48,48,48,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","ETH","ET",1943,3171,18602,"achera",NA,38.415001,11.719,3,NA,NA,1995,5,16,63,11,NA,NA,63,37,NA,NA,63,12,NA,NA,3,30116,0.174603174603175,0.587301587301587,0.19047619047619,0.683248907695919,5855.58623144087,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","ETH","ET",1948,3189,18966,"demba girara kebele",52467,40.489674,9.1450005,3,NA,NA,2014,NA,NA,384,53,NA,NA,384,37,NA,NA,384,18,NA,NA,1,5212,0.138020833333333,0.0963541666666666,0.046875,0.243007711894357,0,49,49,1,2,13.7028163876409,13.0532453439731,57.4914392482577,0.6495720100948,28.8057420751386,83.4058471480055,6.23366256696108,6.56873410342353,77.1721839261548,10.0254190965118
"51","ETH","ET",1948,3132,18985,"dhedecha ferde",52480,41.155899,6.7541699,3,NA,NA,2009,NA,NA,64,0,NA,NA,64,1,NA,NA,64,0,NA,NA,1,5222,0,0.015625,0,0.0147405660377358,0,50,50,43,41,12.2974179568076,11.8158320308216,69.9513255378618,0.48158585510852,17.7512567420424,53.1984984793771,26.6729182633753,28.5218448042379,26.5255812818203,18.2796547169532
"52","ETH","ET",1948,3135,19035,"dida yabello",52540,38.1001629,4.8949753,2,NA,NA,2009,NA,NA,106,3,NA,NA,106,1,NA,NA,106,0,NA,NA,1,5255,0.0283018867924528,0.0094339622641509,0,0.0353479718156599,25704.3736271799,51,51,51,46,25.3171284355676,24.481129712374,54.7252524909715,0.835998214166795,19.9576170603855,47.62272758641,16.8552636745618,26.7974821106663,30.7674621886444,25.5797918103445
"53","ETH","ET",1948,3135,19035,"dida yabelo",52541,38.25,5.0700002,3,NA,NA,2009,NA,NA,106,3,NA,NA,106,1,NA,NA,106,0,NA,NA,1,5254,0.0283018867924528,0.0094339622641509,0,0.0353479718156599,25704.3736271799,52,52,52,47,26.6834034252148,25.8207915288765,49.0310200865739,0.862610624084897,24.2855793497896,55.1029507301599,19.6171286005392,25.1718298158065,35.4858199559547,19.7252200634393
"54","ETH","ET",1948,3143,18876,"dima jeneta",52323,41.5294,8.82621,3,NA,NA,2009,NA,NA,88,53,NA,NA,88,0,NA,NA,88,0,NA,NA,1,5163,0.602272727272727,0,0,0.568181818181818,34130.6143773946,53,53,53,48,18.1406992560707,17.5686421691313,66.5156038654385,0.572057365682336,15.3436961220641,46.1715355614885,26.0374506707347,24.8575359714466,20.134084276136,28.9709293311389
"55","ETH","ET",1945,3141,18707,"dire dawa",NA,41.869999,9.591,3,NA,NA,1986,5,19,99,0,NA,NA,99,12,NA,NA,99,11,NA,NA,3,29291,0,0.121212121212121,0.111111111111111,0.206467187599263,868.993286220765,54,54,54,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","ETH","ET",1948,3189,18839,"dire negeha",52285,37.1,4.983333,1,NA,NA,2009,NA,NA,104,2,NA,NA,104,1,NA,NA,104,0,NA,NA,1,5144,0.0192307692307692,0.0096153846153846,0,0.0270389081165568,31869.3910874979,55,55,55,50,9.99761784930709,9.75666352250524,74.7180923730117,0.240954711501231,15.2842940878429,43.2541918973707,21.503734522973,31.4531591772417,21.7504568387468,25.2926522235989
"57","ETH","ET",1948,3164,18812,"dogano adami",52228,35.0732,8.8923197,3,NA,NA,2009,NA,NA,102,10,NA,NA,102,17,NA,NA,102,3,NA,NA,1,5128,0.0980392156862745,0.166666666666667,0.0294117647058823,0.25516310852865,30793.5946464336,56,56,56,51,19.5137112100071,18.9884458842034,41.7620204828489,0.52526386283326,38.7242703752585,48.7667019815273,25.4237037150848,19.4625976261122,23.3429976950596,31.7707009637434
"58","ETH","ET",1948,3144,18939,"dololo jila",52416,38.902699,8.5766201,3,NA,NA,2009,NA,NA,106,0,NA,NA,106,3,NA,NA,106,0,NA,NA,1,5189,0,0.0283018867924528,0,0.0266998932004271,33793.1928975603,57,57,57,52,2.11706143101307,1.64957856211603,69.4977659882404,0.467482896622086,28.3851703797952,47.0786202024714,17.162074938086,25.0268277577906,29.9165423590597,27.8945538408639
"59","ETH","ET",1948,3132,18869,"ebisa",52318,40.648998,7.16571,3,NA,NA,2009,NA,NA,98,1,NA,NA,98,0,NA,NA,98,0,NA,NA,1,5159,0.010204081632653,0,0,0.0096264921062764,0,58,58,9,10,19.3332845548561,18.9773728662802,78.5412181388767,0.355910619817526,2.12549894522346,85.3007203431508,4.24432008131351,5.97702162967451,81.0563989747365,8.7222586506635
"6","ETH","ET",1948,3155,18756,"adare",52166,35.750702,8.5789204,3,NA,NA,2009,NA,NA,78,33,NA,NA,78,31,NA,NA,78,5,NA,NA,1,5107,0.423076923076923,0.397435897435897,0.0641025641025641,0.636463244618877,35155.0745457139,5,5,5,6,5.68221743959529,5.20749546597191,19.326651485829,0.474721972544087,74.9911297420323,46.5305753002233,20.3476951126073,25.5868943046726,26.1828820949646,27.8825283327702
"60","ETH","ET",1948,16644,18739,"fincha vally",52139,37.3666964,9.5682312,1,NA,NA,2009,NA,NA,108,0,NA,NA,108,1,NA,NA,108,0,NA,NA,1,5097,0,0.0092592592592592,0,0.0087351502445842,25482.2561648034,59,59,59,53,7.85780044081821,7.37952040166844,60.0463439612564,0.47828000770841,32.095852610799,48.8370980011094,19.5230974795741,21.4351491481779,29.3139999432249,29.7277552575741
"61","ETH","ET",1948,16644,18920,"finchaa sugar project   camp 10",52384,37.4255083,9.7863101,1,NA,NA,1995,NA,NA,104,22,NA,NA,104,15,NA,NA,104,6,NA,NA,3,5176,0.211538461538462,0.144230769230769,0.0576923076923076,0.343571932352007,0,60,60,61,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","ETH","ET",1948,16644,18920,"finchaa sugar project   camp 11",52385,37.4255083,9.7863101,1,NA,NA,1995,NA,NA,204,35,NA,NA,204,53,NA,NA,204,8,NA,NA,3,5178,0.17156862745098,0.259803921568627,0.0392156862745098,0.387590066457549,0,61,61,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","ETH","ET",1948,16644,18920,"finchaa sugar project   camp 12",52386,37.4255083,9.7863101,1,NA,NA,1995,NA,NA,145,26,NA,NA,145,44,NA,NA,145,20,NA,NA,3,5175,0.179310344827586,0.303448275862069,0.137931034482759,0.478486666970959,0,62,62,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","ETH","ET",1948,16644,18920,"finchaa sugar project   camp 6",52387,37.4255083,9.7863101,1,NA,NA,1995,NA,NA,44,1,NA,NA,44,15,NA,NA,44,1,NA,NA,3,5177,0.0227272727272727,0.340909090909091,0.0227272727272727,0.349554084033852,0,63,63,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","ETH","ET",1948,16644,18920,"finchaa sugar project   camp 7",52388,37.4255083,9.7863101,1,NA,NA,1995,NA,NA,432,143,NA,NA,432,117,NA,NA,432,9,NA,NA,3,5180,0.331018518518518,0.270833333333333,0.0208333333333333,0.492795737913949,0,64,64,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","ETH","ET",1948,16644,18920,"finchaa sugar project   camp 8",52389,37.4255083,9.7863101,1,NA,NA,1995,NA,NA,187,24,NA,NA,187,43,NA,NA,187,6,NA,NA,3,5179,0.128342245989305,0.229946524064171,0.0320855614973262,0.330484420957895,0,65,65,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","ETH","ET",1948,16644,18920,"finchaa sugar project   camp 9",52390,37.4255083,9.7863101,1,NA,NA,1995,NA,NA,200,8,NA,NA,200,80,NA,NA,200,4,NA,NA,3,5174,0.04,0.4,0.02,0.410867924528302,0,66,66,60,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","ETH","ET",1948,3159,19012,"gangalata",52500,37.3792,7.8775401,3,NA,NA,2009,NA,NA,65,27,NA,NA,65,4,NA,NA,65,3,NA,NA,1,5233,0.415384615384615,0.0615384615384615,0.0461538461538461,0.449700706795716,20680.9930846459,67,67,67,55,16.2290494722802,15.8032179762216,21.2740289503413,0.425831342014926,62.4969228109432,47.4358127660338,21.8210939452724,25.7962549093802,25.6147166807121,26.7679324175854
"69","ETH","ET",1950,3148,19135,"gede bonke",52179,37.333302,6.0500002,3,NA,NA,1993,NA,NA,81,13,NA,NA,81,9,NA,NA,81,3,NA,NA,3,5266,0.160493827160494,0.111111111111111,0.037037037037037,0.265481466144043,25903.2142948865,68,68,68,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","ETH","ET",1943,3171,18602,"adarkay",NA,38.063,13.451,3,NA,NA,1995,5,19,114,23,NA,NA,114,49,NA,NA,114,2,NA,NA,3,30114,0.201754385964912,0.429824561403509,0.0175438596491228,0.52155176410046,22757.608560905,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","ETH","ET",1948,3189,19022,"gemechis",52517,41.1138,9.1351604,3,NA,NA,2009,NA,NA,97,20,NA,NA,97,7,NA,NA,97,0,NA,NA,1,5241,0.206185567010309,0.0721649484536082,0,0.248557683630887,7644.67750658563,69,69,69,57,3.91034299143439,3.30788794362602,44.1481384758199,0.602454984128438,51.9415182460101,46.5360821262354,13.0189683332015,21.8854559074623,33.5171120601333,31.5784636482247
"71","ETH","ET",1943,3171,18602,"gendewa",NA,37.152,12.67,3,NA,NA,1995,5,16,113,38,NA,NA,113,5,NA,NA,113,14,NA,NA,3,30121,0.336283185840708,0.0442477876106194,0.123893805309734,0.41909724044294,30079.8236763771,70,70,70,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","ETH","ET",1948,3132,18823,"gomgoma",52245,39.836201,6.3174701,3,NA,NA,2009,NA,NA,107,15,NA,NA,107,2,NA,NA,107,7,NA,NA,1,5137,0.14018691588785,0.0186915887850467,0.0654205607476635,0.199487029173054,9551.19905710783,71,71,71,59,22.9637792272405,22.5314804583282,50.6810085631238,0.432297966729817,26.3552111096552,47.4285531769731,22.9783769463882,34.8481971587268,24.4501763955817,17.7232489682834
"73","ETH","ET",1943,3171,18602,"gondar",NA,37.46667,12.6,4,NA,NA,2008,5,20,505,10,NA,NA,505,51,NA,NA,505,7,NA,NA,1,28789,0.0198019801980198,0.100990099009901,0.0138613861386138,0.123591543215078,6183.82670882363,72,72,72,60,42.6429841775206,40.0475871481846,35.3558701690284,2.59539344925568,22.0011470148223,31.9564057979135,19.3742033213763,35.0511497225161,12.5822029827597,32.9924444795704
"74","ETH","ET",1948,3132,18823,"gongoma",52246,37.9056665,14.7788638,1,NA,NA,2009,NA,NA,107,15,NA,NA,107,2,NA,NA,107,7,NA,NA,1,5138,0.14018691588785,0.0186915887850467,0.0654205607476635,0.199487029173054,99023.9903913611,73,73,73,61,14.4948503560434,14.1489769360716,73.1929360444886,0.345873220343068,12.3122151177524,50.2421822074718,22.2721169713234,23.5499254345787,27.9700655749354,26.2078929314169
"75","ETH","ET",1948,3132,18785,"gora badimena",52195,40.244499,6.8402901,3,NA,NA,2009,NA,NA,106,52,NA,NA,106,4,NA,NA,106,17,NA,NA,1,5119,0.490566037735849,0.0377358490566037,0.160377358490566,0.555102407571858,0,74,74,75,62,12.7272556738816,12.3297508548965,73.4718426677984,0.397504292585836,13.8008994777035,43.2406831845735,15.7780841261448,28.0835492981599,27.462598721334,28.6757682579901
"76","ETH","ET",1948,3132,18785,"gora badimena",52195,40.244499,6.8402901,3,NA,NA,2009,NA,NA,107,52,NA,NA,107,4,NA,NA,107,17,NA,NA,1,5118,0.485981308411215,0.0373831775700934,0.158878504672897,0.550764648553961,0,75,75,74,62,12.7272556738816,12.3297508548965,73.4718426677984,0.397504292585836,13.8008994777035,43.2406831845735,15.7780841261448,28.0835492981599,27.462598721334,28.6757682579901
"77","ETH","ET",1948,3151,18945,"gorbicha",52424,39.565498,5.3181901,3,NA,NA,2009,NA,NA,106,4,NA,NA,106,4,NA,NA,106,4,NA,NA,1,5192,0.0377358490566037,0.0377358490566037,0.0377358490566037,0.102820094237601,0,76,76,77,63,33.7054200841762,32.6601740539896,7.28913431264578,1.04524417210283,59.0054469684668,44.7831212823284,14.6472470366767,28.6366412132953,30.1358722513779,26.5802405625195
"78","ETH","ET",1948,3151,18945,"gorbicha",52424,39.565498,5.3181901,3,NA,NA,2009,NA,NA,95,4,NA,NA,95,3,NA,NA,95,2,NA,NA,1,5194,0.0421052631578947,0.031578947368421,0.0210526315789473,0.0866829699031983,0,77,77,76,63,33.7054200841762,32.6601740539896,7.28913431264578,1.04524417210283,59.0054469684668,44.7831212823284,14.6472470366767,28.6366412132953,30.1358722513779,26.5802405625195
"79","ETH","ET",1943,3171,18602,"gorgora",NA,37.300999,12.234,3,NA,NA,1995,5,16,120,33,NA,NA,120,85,NA,NA,120,32,NA,NA,3,30120,0.275,0.708333333333333,0.266666666666667,0.79710429769392,885.446052338708,78,78,78,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","ETH","ET",1943,3171,18602,"addis zemen junior",NA,37.782002,12.116,3,NA,NA,1995,7,19,115,19,NA,NA,115,57,NA,NA,115,0,NA,NA,3,31533,0.165217391304348,0.495652173913044,0,0.546206798159575,8151.0156005969,7,7,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","ETH","ET",1943,3171,18602,"gorgora and chuahit",NA,37.29453,12.238523,3,NA,NA,2012,NA,NA,261,13,NA,NA,261,104,NA,NA,261,16,NA,NA,1,29524,0.0498084291187739,0.398467432950191,0.0613026819923371,0.437233652023378,885.446052338708,79,79,79,65,13.664176896209,13.1774447048743,43.7384482784332,0.486731779270747,15.0568370065359,34.8119265274973,14.2070208154699,16.1087448633854,20.6049050602769,21.538791962899
"81","ETH","ET",1948,3189,18816,"gudis",52234,40.420399,8.5640802,3,NA,NA,2009,NA,NA,110,58,NA,NA,110,1,NA,NA,110,0,NA,NA,1,5131,0.527272727272727,0.009090909090909,0,0.501481365975362,10474.8393098416,80,80,80,66,9.38097426993343,8.93234598036326,82.4439296681609,0.448628336403805,8.1750941150436,25.8333014295235,7.07648835618968,37.2290897403014,18.7568112184809,36.9376095688582
"82","ETH","ET",1943,3171,18602,"guramba",NA,37.365002,12.368,3,NA,NA,1995,5,16,94,26,NA,NA,94,28,NA,NA,94,9,NA,NA,3,30115,0.276595744680851,0.297872340425532,0.0957446808510638,0.510102552984315,2709.01818224583,81,81,81,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","ETH","ET",1948,3181,19332,"guru baka",52333,37.955601,8.4753599,3,NA,NA,2009,NA,NA,97,56,NA,NA,97,1,NA,NA,97,0,NA,NA,1,5153,0.577319587628866,0.0103092783505154,0,0.548751997786142,52070.603235952,82,82,82,68,11.966578836925,11.5183410601448,60.2861119124238,0.448237484636331,27.7473086712903,39.8941386791434,18.9257511828164,27.7312355625528,20.9683876982122,32.3746269912115
"84","ETH","ET",1943,3171,18602,"hamusit",NA,37.566002,11.783,3,NA,NA,1995,7,19,120,40,NA,NA,120,61,NA,NA,120,24,NA,NA,3,31530,0.333333333333333,0.508333333333333,0.2,0.696016771488469,10633.1329314337,83,83,83,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
